Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Gramercy,40.737209832715,-73.98137594833541,Rouge & Blanc,40.73460749188154,-73.9801107142529,Wine Shop
Gramercy,40.737209832715,-73.98137594833541,Gramercy Terrace,40.73857176504926,-73.98566285973246,Roof Deck
Gramercy,40.737209832715,-73.98137594833541,Lamazou,40.74122491291197,-73.98142749590318,Sandwich Place
Gramercy,40.737209832715,-73.98137594833541,National Arts Club,40.737933267394716,-73.98662835251689,Art Gallery
Gramercy,40.737209832715,-73.98137594833541,Tipsy Scoop,40.74041262168623,-73.98095031935794,Ice Cream Shop
Gramercy,40.737209832715,-73.98137594833541,Bangkok 2 Thai,40.73520069764527,-73.97969228354813,Thai Restaurant
Gramercy,40.737209832715,-73.98137594833541,Street Taco,40.74085938226586,-73.98183554234694,Taco Place
Gramercy,40.737209832715,-73.98137594833541,Bedford Cheese Shop,40.73666231924261,-73.98691087472987,Cheese Shop
Gramercy,40.737209832715,-73.98137594833541,Stay Gold,40.740914465974726,-73.98167910857224,Cocktail Bar
Gramercy,40.737209832715,-73.98137594833541,Hayato,40.73978580945914,-73.98530945003625,Salon / Barbershop
Gramercy,40.737209832715,-73.98137594833541,Natural Frontier Market,40.73972318806925,-73.98255718209649,Grocery Store
Gramercy,40.737209832715,-73.98137594833541,Natsumi Tapas,40.73964463941883,-73.98257364976163,Japanese Restaurant
Gramercy,40.737209832715,-73.98137594833541,Juice Generation,40.739937,-73.98553,Juice Bar
Gramercy,40.737209832715,-73.98137594833541,Love Cafe and Bar,40.738830558097995,-73.98024316806845,Eastern European Restaurant
Gramercy,40.737209832715,-73.98137594833541,Stuyvesant Square Park,40.73371412655719,-73.98420810699463,Park
Gramercy,40.737209832715,-73.98137594833541,Baruch College - Swimming Pool,40.740244848880074,-73.98370874917151,Pool
Gramercy,40.737209832715,-73.98137594833541,Gracefully,40.736675481167495,-73.97849241084832,Market
Gramercy,40.737209832715,-73.98137594833541,Grill 21,40.73574280030173,-73.97985986548697,Filipino Restaurant
Gramercy,40.737209832715,-73.98137594833541,Irving Farm Coffee Roasters,40.73671618830131,-73.98681688095093,Café
Gramercy,40.737209832715,-73.98137594833541,Gramercy Park Optical,40.74031847389187,-73.98211152005818,Optical Shop
Gramercy,40.737209832715,-73.98137594833541,Gramercy Wine Cellars,40.73677801807839,-73.98462599634799,Wine Shop
Gramercy,40.737209832715,-73.98137594833541,The Peoples Improv Theater,40.74044086039066,-73.98478411138058,Comedy Club
Gramercy,40.737209832715,-73.98137594833541,Follia,40.735146542173766,-73.98581484979155,Italian Restaurant
Gramercy,40.737209832715,-73.98137594833541,The Players,40.73773418172563,-73.98673474788666,Social Club
Gramercy,40.737209832715,-73.98137594833541,Patrizia's of Manhattan,40.739815,-73.979263,Italian Restaurant
Gramercy,40.737209832715,-73.98137594833541,The Rose Bar,40.73849416535023,-73.98548891412301,Nightclub
Gramercy,40.737209832715,-73.98137594833541,La Vera Pizzeria,40.74057423065184,-73.981948256706,Pizza Place
Gramercy,40.737209832715,-73.98137594833541,Broken Shaker,40.739985036599336,-73.98451326109003,Tiki Bar
Gramercy,40.737209832715,-73.98137594833541,Gramercy Theatre,40.739745571666965,-73.9851002638768,Music Venue
Gramercy,40.737209832715,-73.98137594833541,Luu's Baguette,40.741297485064855,-73.98310631944054,Vietnamese Restaurant
Gramercy,40.737209832715,-73.98137594833541,Baked By Melissa,40.740049977949774,-73.98592877550934,Cupcake Shop
Gramercy,40.737209832715,-73.98137594833541,Handcraft Kitchen & Cocktails,40.74098499999999,-73.98131699999999,Cocktail Bar
Gramercy,40.737209832715,-73.98137594833541,Peter Cooper Village Playground,40.73483429049956,-73.97756235371281,Playground
Gramercy,40.737209832715,-73.98137594833541,Little Basil Thai Cuisine,40.74098962487517,-73.98236642266426,Thai Restaurant
Gramercy,40.737209832715,-73.98137594833541,Mughlai Indian Cuisine,40.739846337682906,-73.98243069007341,North Indian Restaurant
Gramercy,40.737209832715,-73.98137594833541,Friend of a Farmer,40.73681365250584,-73.98677072336648,American Restaurant
Gramercy,40.737209832715,-73.98137594833541,Bagel Express III,40.740154848427196,-73.9824466813983,Bagel Shop
Gramercy,40.737209832715,-73.98137594833541,Gracefully,40.73417563063094,-73.98040120368044,Grocery Store
Gramercy,40.737209832715,-73.98137594833541,Saravanaa Bhavan,40.741393120480446,-73.9833668261912,South Indian Restaurant
Gramercy,40.737209832715,-73.98137594833541,Mexico Lindo NYC,40.73982248520069,-73.97963444542984,Mexican Restaurant
Gramercy,40.737209832715,-73.98137594833541,Taco Bell,40.73416013676128,-73.98054755430475,Taco Place
Gramercy,40.737209832715,-73.98137594833541,My Friend Duke,40.7415693568478,-73.98111458886962,Bar
Gramercy,40.737209832715,-73.98137594833541,Pete's Tavern,40.73644166275686,-73.98693488362561,Pub
Gramercy,40.737209832715,-73.98137594833541,Joe Junior,40.734634,-73.985946,American Restaurant
Gramercy,40.737209832715,-73.98137594833541,Al Horno Lean Mexican Kitchen,40.74012952275636,-73.98435826294872,Mexican Restaurant
Gramercy,40.737209832715,-73.98137594833541,BK Pilates,40.74094623905611,-73.98428037082408,Pilates Studio
Gramercy,40.737209832715,-73.98137594833541,Proof Coffee,40.73972082737726,-73.9773756194897,Coffee Shop
Gramercy,40.737209832715,-73.98137594833541,Smile To Go,40.74009321725212,-73.98438652328464,Café
Gramercy,40.737209832715,-73.98137594833541,TKK Fried Chicken / Kung Fu Tea,40.74018606195948,-73.9855334623536,Fried Chicken Joint
Gramercy,40.737209832715,-73.98137594833541,Kumari,40.74120168835138,-73.98140280787709,Nail Salon
Gramercy,40.737209832715,-73.98137594833541,CoCo Fresh Tea & Juice,40.7401895813678,-73.98433008953006,Bubble Tea Shop
Gramercy,40.737209832715,-73.98137594833541,Triona's,40.73540058369316,-73.9856202651116,Bar
Gramercy,40.737209832715,-73.98137594833541,Coppola's,40.74157184432409,-73.98135581011344,Italian Restaurant
Gramercy,40.737209832715,-73.98137594833541,Jade Bar,40.73850507929119,-73.98552535301774,Hotel Bar
Gramercy,40.737209832715,-73.98137594833541,La Delice Pastry Shop,40.74126115220162,-73.98128369181272,Bakery
Gramercy,40.737209832715,-73.98137594833541,The Pho,40.739723165266554,-73.98522049042256,Vietnamese Restaurant
Gramercy,40.737209832715,-73.98137594833541,Westside Market,40.73500042977325,-73.98607149204477,Grocery Store
Gramercy,40.737209832715,-73.98137594833541,Lex Hotel NYC,40.741018086343864,-73.98363134671132,Hotel
Gramercy,40.737209832715,-73.98137594833541,The Gem Saloon,40.741335167485836,-73.98120752883787,American Restaurant
Gramercy,40.737209832715,-73.98137594833541,The Factory 380,40.74158234872201,-73.98124457997153,Bar
Gramercy,40.737209832715,-73.98137594833541,Coopertown Diner,40.73486386658158,-73.97987786131552,Diner
Gramercy,40.737209832715,-73.98137594833541,BonMi,40.73985870077202,-73.98545511323108,Vietnamese Restaurant
Battery Park City,40.71193198394565,-74.01686930508617,Battery Park City Esplanade,40.71162184551406,-74.01790738105774,Park
Battery Park City,40.71193198394565,-74.01686930508617,Equinox Brookfield Place,40.712704,-74.014995,Gym
Battery Park City,40.71193198394565,-74.01686930508617,Hudson Eats,40.712802562960505,-74.01610221841605,Food Court
Battery Park City,40.71193198394565,-74.01686930508617,"Waterfront Plaza, Brookfield Place",40.71324098127375,-74.01624118660538,Plaza
Battery Park City,40.71193198394565,-74.01686930508617,Brookfield Place (BFPL),40.71324018931094,-74.01519298553465,Shopping Mall
Battery Park City,40.71193198394565,-74.01686930508617,Davidoff of Geneva,40.713111179157615,-74.01512994530287,Smoke Shop
Battery Park City,40.71193198394565,-74.01686930508617,Le District Coffee,40.71328360114957,-74.01585448223682,Coffee Shop
Battery Park City,40.71193198394565,-74.01686930508617,Le District,40.71287830177591,-74.01563286781311,Food Court
Battery Park City,40.71193198394565,-74.01686930508617,Mighty Quinn's BBQ,40.7125422,-74.0156663,BBQ Joint
Battery Park City,40.71193198394565,-74.01686930508617,Sprinkles Cupcakes,40.71325717416087,-74.01584869339351,Cupcake Shop
Battery Park City,40.71193198394565,-74.01686930508617,Winter Garden Atrium,40.713308335330886,-74.01584201849887,Performing Arts Venue
Battery Park City,40.71193198394565,-74.01686930508617,Hudson River Trail,40.71366880565693,-74.01742037283613,Park
Battery Park City,40.71193198394565,-74.01686930508617,Num Pang Sandwich Shop,40.71272662965214,-74.01603156747436,Sandwich Place
Battery Park City,40.71193198394565,-74.01686930508617,Dig Inn,40.7128350959751,-74.01601257019108,American Restaurant
Battery Park City,40.71193198394565,-74.01686930508617,Dos Toros Taquería,40.71305792537555,-74.01597993429395,Burrito Place
Battery Park City,40.71193198394565,-74.01686930508617,National September 11 Memorial & Museum,40.71145106322093,-74.0134334564209,Memorial Site
Battery Park City,40.71193198394565,-74.01686930508617,Liberty Park,40.71038391621699,-74.01386844682942,Park
Battery Park City,40.71193198394565,-74.01686930508617,9/11 Memorial North Pool,40.71207726282092,-74.01318669319153,Memorial Site
Battery Park City,40.71193198394565,-74.01686930508617,Saks Fifth Avenue,40.71161494462426,-74.01524955919196,Department Store
Battery Park City,40.71193198394565,-74.01686930508617,One World Observatory,40.712819,-74.013274,Scenic Lookout
Battery Park City,40.71193198394565,-74.01686930508617,Olive's,40.713199644315836,-74.0158572540602,Sandwich Place
Battery Park City,40.71193198394565,-74.01686930508617,Grom,40.712866,-74.013551,Ice Cream Shop
Battery Park City,40.71193198394565,-74.01686930508617,One World Trade Center,40.71306941116871,-74.01313304901123,Building
Battery Park City,40.71193198394565,-74.01686930508617,Shearwater Classic Schooner,40.71232433426662,-74.0174278323436,Boat or Ferry
Battery Park City,40.71193198394565,-74.01686930508617,9/11 Memorial South Pool,40.711039,-74.013082,Memorial Site
Battery Park City,40.71193198394565,-74.01686930508617,Starbucks Reserve,40.71417,-74.015434,Coffee Shop
Battery Park City,40.71193198394565,-74.01686930508617,Sprinkles,40.71306154762147,-74.01591147263285,Cupcake Shop
Battery Park City,40.71193198394565,-74.01686930508617,9/11 Museum Auditorium,40.711859516489525,-74.01281437966045,Auditorium
Battery Park City,40.71193198394565,-74.01686930508617,Pier 46 @ Hudson River Park,40.71317346256471,-74.01600305325574,Park
Battery Park City,40.71193198394565,-74.01686930508617,Parm,40.71451391801664,-74.01626377138824,Italian Restaurant
Battery Park City,40.71193198394565,-74.01686930508617,Gucci,40.7132212,-74.0147736,Women's Store
Battery Park City,40.71193198394565,-74.01686930508617,Saks Fifth Avenue Men's Store,40.713630573184254,-74.01636986989315,Department Store
Battery Park City,40.71193198394565,-74.01686930508617,Irish Hunger Memorial,40.71513873128946,-74.01655655956712,Monument / Landmark
Battery Park City,40.71193198394565,-74.01686930508617,Blue Ribbon Sushi Bar,40.71274171124088,-74.01606481577463,Sushi Restaurant
Battery Park City,40.71193198394565,-74.01686930508617,Conrad New York,40.71491135230052,-74.0154612064361,Hotel
Battery Park City,40.71193198394565,-74.01686930508617,Chop't Creative Salad Company,40.71293184533633,-74.01604331597196,Salad Place
Battery Park City,40.71193198394565,-74.01686930508617,Regal Cinemas Battery Park 11,40.71500399534887,-74.01493484218707,Movie Theater
Battery Park City,40.71193198394565,-74.01686930508617,Pumphouse Park,40.71226601985428,-74.01619564002809,Park
Battery Park City,40.71193198394565,-74.01686930508617,Liberty Community Garden,40.70938558150229,-74.01541202214436,Garden
Battery Park City,40.71193198394565,-74.01686930508617,El Vez,40.71473,-74.01563,Mexican Restaurant
Battery Park City,40.71193198394565,-74.01686930508617,Blue Smoke,40.714641818092,-74.01533201866637,BBQ Joint
Battery Park City,40.71193198394565,-74.01686930508617,9/11 Survivor Tree,40.71118269016101,-74.01365339756012,Tree
Battery Park City,40.71193198394565,-74.01686930508617,Joe Coffee,40.71252564484899,-74.01313719970219,Coffee Shop
Battery Park City,40.71193198394565,-74.01686930508617,9/11 Museum Gift Shop,40.71164624294874,-74.01293992996216,Gift Shop
Battery Park City,40.71193198394565,-74.01686930508617,Shake Shack,40.71532572032048,-74.01475032559945,Burger Joint
Battery Park City,40.71193198394565,-74.01686930508617,Benvenuti Italian Specialties,40.70968105555279,-74.01652043988257,Gourmet Shop
Battery Park City,40.71193198394565,-74.01686930508617,Blue Bottle Coffee,40.7105890125794,-74.012371301651,Coffee Shop
Battery Park City,40.71193198394565,-74.01686930508617,La Pizza & La Pasta @ Eataly,40.710566583744715,-74.01249396848024,Pizza Place
Battery Park City,40.71193198394565,-74.01686930508617,JOE & THE JUICE,40.71277664762009,-74.01334494352342,Juice Bar
Battery Park City,40.71193198394565,-74.01686930508617,Bonobos,40.713681,-74.015342,Men's Store
Battery Park City,40.71193198394565,-74.01686930508617,Laughing Man Coffee & Tea,40.71475351814522,-74.01736807400145,Coffee Shop
Battery Park City,40.71193198394565,-74.01686930508617,Morton's the Steakhouse,40.70970051946106,-74.01395380496979,Steakhouse
Battery Park City,40.71193198394565,-74.01686930508617,Oculus Plaza,40.711821657420536,-74.01163247839355,Plaza
Battery Park City,40.71193198394565,-74.01686930508617,Apple World Trade Center,40.7119149,-74.0115029,Electronics Store
Battery Park City,40.71193198394565,-74.01686930508617,Eataly Downtown,40.710075,-74.011976,Market
Battery Park City,40.71193198394565,-74.01686930508617,Vintry Fine Wines,40.715170628193164,-74.01466344964813,Wine Shop
Battery Park City,40.71193198394565,-74.01686930508617,O'Hara's Restaurant & Pub,40.70989378141622,-74.01283563128297,Pub
Battery Park City,40.71193198394565,-74.01686930508617,Rector Park,40.70921008079804,-74.0168700906925,Park
Battery Park City,40.71193198394565,-74.01686930508617,River Terrace playground,40.71582617002837,-74.01678653553448,Park
Battery Park City,40.71193198394565,-74.01686930508617,Coolhaus Ice Cream Truck,40.715185039481796,-74.01821223101604,Food Truck
Battery Park City,40.71193198394565,-74.01686930508617,Seamore’s,40.71424164376645,-74.01508537789734,Seafood Restaurant
Battery Park City,40.71193198394565,-74.01686930508617,Victoria's Secret,40.71067911299145,-74.01170712103871,Lingerie Store
Battery Park City,40.71193198394565,-74.01686930508617,Asphalt Green Battery Park City,40.715923644223366,-74.01467345576101,Athletics & Sports
Battery Park City,40.71193198394565,-74.01686930508617,John Varvatos at the Oculus,40.71180397454389,-74.01155428327945,Clothing Store
Battery Park City,40.71193198394565,-74.01686930508617,Westfield World Trade Center,40.71160151431165,-74.01136815547943,Shopping Mall
Battery Park City,40.71193198394565,-74.01686930508617,New York Marriott Downtown,40.7095039,-74.0146715,Hotel
Battery Park City,40.71193198394565,-74.01686930508617,Pure Liquid Wine & Spirits,40.71008275157545,-74.01179142589295,Wine Shop
Battery Park City,40.71193198394565,-74.01686930508617,W New York - Downtown,40.70919628926047,-74.0135957300663,Hotel
Battery Park City,40.71193198394565,-74.01686930508617,SEPHORA,40.711144338469595,-74.01173650252372,Cosmetics Shop
Battery Park City,40.71193198394565,-74.01686930508617,Battery Park City Playground,40.71608487770009,-74.01654817741635,Playground
Battery Park City,40.71193198394565,-74.01686930508617,Osteria della Pace,40.7105541734127,-74.01251945667114,Italian Restaurant
Battery Park City,40.71193198394565,-74.01686930508617,FDNY Memorial Wall,40.70991400287128,-74.01263952255249,Memorial Site
Battery Park City,40.71193198394565,-74.01686930508617,Atrio New York,40.71502538769156,-74.01591428450142,Mediterranean Restaurant
Battery Park City,40.71193198394565,-74.01686930508617,Il Gelato @ Eataly,40.709868598242466,-74.0116855984727,Ice Cream Shop
Battery Park City,40.71193198394565,-74.01686930508617,La Pasta Fresca,40.709533,-74.012207,Grocery Store
Battery Park City,40.71193198394565,-74.01686930508617,Petropolis,40.7079952,-74.0143571,Pet Store
Battery Park City,40.71193198394565,-74.01686930508617,La Pasticceria di Eataly Downtown,40.70988976935566,-74.01159770226452,Bakery
